ID,CENTER,FY,SIC,NAICS,STATE,PRODUCTS,EC_plant_cost,EC_plant_usage
AM0353,AM,1999,3452,,TX,"semi-tubular rivets, threaded fasteners",165941,4340856
AM0354,AM,1999,3325,,TX,Heavy-wall stainless steel centrifugal castings,169220,3335580
AM0355,AM,1999,3533,,TX,"Subsurface oilwell pumps, pumping equipment",280606,6830598
AM0356,AM,1999,3444,,TX,fabricated steel parts,92711,1816237
AM0357,AM,1999,3432,,TX,"Brass tubular plumbing supplies, Plastic tubular plumbing su",153414,4172919
AM0358,AM,1999,3442,,TX,Industrial and oil field screens,50444,813306
AM0359,AM,1999,3089,,TX,Injection molded plastic pails,408495,14352286
AM0360,AM,1999,3443,,TX,"process vessels, fabricated pipe",86025,1687866
AM0361,AM,2000,3999,,TX,Candles,380510,9873388
AM0362,AM,2000,3593,,TX,Hydraulic cylinders,135043,3636284
AM0363,AM,2000,3491,,TX,Refrigeration and other control valves,91765,1987397
AM0364,AM,2000,3535,,TX,screw conveyors,47402,1087046
AM0365,AM,2000,3251,,TX,Clay bricks,87761,2530774
AM0366,AM,2000,3429,,TX,Hose fittings,143814,3909144
AM0367,AM,2000,2493,,TX,Custom sheeting of fiberboard,41355,1579719
AM0368,AM,2000,3229,,TX,Fiberglass Strands for reinforcement,3858395,188208092
AM0369,AM,2000,2434,,TX,Cabinets,88150,1410023
AM0370,AM,2000,3462,,TX,Steel forgings,1543029,72773448
AM0371,AM,2000,3316,,TX,Split steel,209584,3859906
AM0372,AM,2000,3432,,TX,high density polyethylene barrels and containers,304608,8492087
AM0373,AM,2000,3494,,TX,"Critical service pipe connectors, closures and metal flanges",35365,660023
AM0374,AM,2000,3444,,TX,Precision sheet metal work,47550,1496776
AM0375,AM,2000,2026,,TX,Milk products,346302,14045135
AM0376,AM,2000,3533,,TX,Oil field drilling bits,620615,21119871
AM0377,AM,2000,3533,,TX,Oil drilling equipment,108923,2286635
AM0378,AM,2000,3317,,TX,Steel pipe for oil and gas industry,230000,3677608
AM0379,AM,2000,3085,,TX,"Plastic bottles, blow molded containers",535374,14047480
AM0380,AM,2000,3599,,TX,"machine shop products, parts for aircraft",62704,1587339
AM0381,AM,2000,3089,,TX,"Extruded plastic netting for produce bags, shelf lining, sha",149702,4675557
AM0382,AM,2000,3443,,TX,Shell & tube heat exchangers,101340,2577667
AM0383,AM,2000,3479,,TX,Hot dip galvanizing,15179,290152
AM0384,AM,2001,3089,,TX,Machined thermoplastic parts,68007,1058617
AM0385,AM,2001,2436,,TX,Softwood plywood,1237338,36672000
AM0386,AM,2001,3412,,TX,"Metal drums, plastic drum inserts",189423,3814771
AM0387,AM,2001,3559,,TX,Car wash equipment,59984,1007034
AM0388,AM,2001,3089,,TX,Polyethylene drums,302269,5739760
AM0389,AM,2001,3412,,TX,Steel drums,349083,5047215
AM0390,AM,2001,2431,,TX,"Solid and finger joint moldings/frames, closet rounds, wood",119174,2847146
AM0391,AM,2001,2491,,TX,Treated lumber & plywood,74866,960733
AM0392,AM,2001,2752,,TX,Lithographic printing,147144,3415478
AM0393,AM,2001,3585,,TX,HVAC dehumidification equipment,45048,608256
AM0394,AM,2001,3533,,TX,Oil & Water Well Screens,95040,1529050
AM0395,AM,2001,3493,,TX,Springs,81461,1245600
AM0396,AM,2001,2431,,TX,Wood and laminate cabinet doors and drawer fronts,245842,6914358
AM0397,AM,2001,2493,,TX,Oriented strand board,2687352,73062000
AM0398,AM,2001,3452,,TX,"Nuts, screws, rivets, bolts",38707,813220
AM0399,AM,2001,3089,,TX,"Fiberglass storage tanks, fiberglass pipe and duct",33375,632205
AM0400,AM,2001,3241,,TX,White portland cement,537579,22988793
AM0401,AM,2001,2911,,UT,Petroleum refining,963738,47952000
AM0402,AM,2001,2865,,TX,Cresylic acid,1325644,31223517
AM0403,AM,2001,2821,,TX,Expanded Polyolefin,2047432,58294873
AM0404,AM,2001,2752,,TX,Lithographic printing,466836,8999233
AM0405,AM,2002,3089,,TX,"Plastic cups, containers,lids",395984,11685825
AM0406,AM,2002,3089,,TX,Polyethylene containers,139410,3474400
AM0407,AM,2002,3546,,TX,compressed air tools,18641,690411
AM0408,AM,2002,3089,,TX,Plastic lined pipe and fittings,247800,3776680
AM0409,AM,2002,3559,,TX,Abrasive blasting and recovery equipment,73809,1025856
AM0410,AM,2002,2819,,TX,Industrial organic chemical processing,340418,7572345
AM0411,AM,2002,1446,,TX,Sand,1485391,26189775
AM0412,AM,2002,2819,,TX,Industrial organic chemical processing and distilling,1034627,22010765
AM0413,AM,2002,2421,,TX,Lumber,181681,3059000
AM0414,AM,2002,3715,,TX,Aluminum or steel truck trailers,98166,838040
AM0415,AM,2002,3724,,TX,Rebuilt turbine engine components,50749,747600
AM0416,AM,2002,3444,,TX,Heat exchangers,355220,3638652
AM0417,AM,2002,2653,,TX,Corrugated Boxes,291780,4713427
AM0418,AM,2002,3053,,TX,"Rubber gaskets, packing, sealing devices",201514,5028232
AM0419,AM,2002,3084,,TX,PVC pipe,749143,15886530
AM0420,AM,2002,2822,,TX,Styrene-butadiene synthetic rubber,3372461,86332000
AM0421,AM,2002,3089,,TX,Vinyl laminated wood and gypsum panels,58526,856080
AM0422,AM,2002,3569,,TX,Machinery noise control equipment,46548,560256
AM0423,AM,2002,2911,324110,TX,"Refined petroleum products, sulfur",2512297,41194817
AM0424,AM,2003,3295,327992,TX,Bentonite clay and thickening agents,643395,18859800
AM0425,AM,2003,3317,331210,TX,Coiled tubing,585195,6679337
AM0426,AM,2003,3724,336412,TX,Composite Aircraft Engine Fan Blades,447246,9172000
AM0427,AM,2003,3471,332813,TX,Electroplating,64536,918774
AM0428,AM,2003,3274,327410,TX,Lime processing,1053076,24791400
AM0429,AM,2003,2653,322211,TX,Printed corrugated paperboard boxes,27752,378582
AM0430,AM,2003,3823,334513,TX,"Electronic and hydraulic drilling rig instruments, pressure gauges, weig",285344,4978000
AM0431,AM,2003,2836,325414,TX,Life science products,125634,2686308
AM0432,AM,2003,3084,325520,TX,"Polyethylene wax, polypropylene, hot melt adhesives",164614,2015899
AM0433,AM,2003,3081,326113,TX,Polypropylene film,1046752,41488245
AM0434,AM,2003,2211,313210,TX,Textiles and fabrics,2227100,46318700
AM0435,AM,2003,3496,332618,TX,Pre-stressing strand and wire,908781,13410138
AM0436,AM,2003,3499,332999,TX,Chain link fencing and products,369000,4240000
AM0437,AM,2003,3841,339112,TX,medical suction canisters,1489500,26605000
AM0438,AM,2003,3089,326199,TX,Embossed magnetic plastic cards,239366,5048181
AM0439,AM,2003,2099,311991,TX,Italian Food Products,495793,9295180
AM0440,AM,2003,3593,333995,TX,Industrial valve actuators,259431,5781214
AM0441,AM,2003,3599,333318,TX,Downhole drilling tools,172031,2599033
AM0442,AM,2003,3053,339991,TX,"Sealing components, gaskets",484746,11244018
AM0443,AM,2003,3496,332618,TX,Coat hangers,446515,7552023
AM0444,AM,2003,2499,321999,TX,Landscape mulch,60127,1752800
AM0445,AM,2003,3556,333241,TX,Food processing and battery handling equipment,56508,1209162
AM0446,AM,2003,3691,335911,TX,Batteries and power conversion devices,334800,7596617
AM0447,AM,2003,3643,334417,TX,Electrical connectors,171210,2561040
AM0448,AM,2003,3325,332111,TX,Steel forgings,313689,8139600
AM0449,AM,2004,2851,325510,TX,Industrial Coatings & Paint,668317,11947238
AM0450,AM,2004,3365,331524,TX,Aluminum castings,25200,1512
AM0451,AM,2004,3644,332322,TX,Junction boxes and aluminum enclosures,152868,2159557
AM0452,AM,2004,2393,314120,TX,"Mattress pads, carpet pads, furniture pads",171559,16063
AM0453,AM,2004,2099,311830,TX,"Flour and corn tortillas, and Mexican food products",32018,807334
AM0454,AM,2004,3356,331410,TX,Titanium and stainless steel extrusions,173888,2493724
AM0455,AM,2004,3524,333112,TX,Industrial and agricultural mowing equipment,132340,2471665
AM0456,AM,2004,2033,311421,TX,Mushroom processing,955118,26355866
AM0457,AM,2004,3442,332321,TX,"Detention institution cell doors, locks, safes and hardware",79967,1938848
AM0458,AM,2004,2053,311812,TX,Frozen and unbaked pastries,168457,25477773
AM0459,AM,2004,3471,332813,TX,Industrial hard chrome plating and electroless shielding,297413,5368193
AM0460,AM,2004,2451,321991,TX,Mobile homes and factory-crafted residential homes,74226,1319192
AM0461,AM,2004,3498,332996,TX,Pipe threading,227158,5404389
AM0462,AM,2004,3448,332311,TX,Metal buildings,136482,2126688
AM0463,AM,2004,3842,339113,TX,First aid bandages,190282,2703840
AM0464,AM,2004,3533,333132,TX,Oil field equipment,547573,8773100
AM0465,AM,2004,3533,333132,TX,Oilfield equipment wellheads,225962,4766400
AM0466,AM,2004,3443,332410,TX,Air cooled shell and tube heat exchangers,122333,1400124
AM0467,AM,2004,3089,333511,TX,Plastic injection products,374341,5530530
AM0468,AM,2004,3491,333132,TX,Oil pressure blowout preventors and drilling valves,84782,1079668
AM0469,AM,2004,3442,332321,TX,Aluminum windows,224418,6491841
AM0470,AM,2004,2711,323111,TX,Newspapers,973647,21701425
AM0471,AM,2004,2048,311119,TX,Poultry feed,177457,3815229
AM0472,AM,2004,2047,311119,TX,Livestock feed,138226,2531406
AM0473,AM,2004,3841,332710,TX,Anatomical models and patient simulators,106819,1477945
AM0474,AM,2004,3732,336612,TX,"Ships, boats, marine equipment",170201,2160980
AM0475,AM,2004,2821,325211,TX,Plastic chemical compound additive pellets,1101845,21855218
AM0476,AM,2005,3732,336612,TX,"Ships, boats, and marine equipment",140491,1685608
AM0477,AM,2005,3354,331318,TX,Aluminum extrusions,188569,3718067
AM0478,AM,2005,3479,332911,TX,Valve repair and coating,203882,3328526
AM0479,AM,2005,3531,332312,TX,"Metal expansion joints, pipe supports, pressure vessels, tanks",194369,3263988
AM0480,AM,2005,3491,332911,TX,Pressure relief valves,101713,1161984
AM0481,AM,2005,3491,332911,TX,Ball valves,170054,2428416
AM0482,AM,2005,2086,311930,TX,Carbonated beverages,166393,2730376
AM0483,AM,2005,3663,334220,TX,Radio receivers,411308,4244856
AM0484,AM,2005,3462,332111,TX,Steel forgings,151735,2445821
AM0485,AM,2005,3315,335932,TX,Electrical conduit and raceways,68222,746320
AM0486,AM,2005,3585,332410,TX,Refrigeration and food processing pressure vessels,68666,1110676
AM0487,AM,2005,2657,322130,TX,Paperboard packaging,536147,9966140
AM0488,AM,2005,3499,332999,TX,Skids and modules,402534,5991922
AM0489,AM,2005,3599,332999,TX,"Car Shredders, Hyperbaric chambers, Large Ductwork",114247,2654208
AM0490,AM,2005,3949,326121,TX,Plastic waterslides,81180,1496160
AM0491,AM,2005,3085,326160,TX,Plastic containers,892137,13574574
AM0492,AM,2005,2431,337110,TX,Wooden cabinets,51889,669528
AM0493,AM,2005,3535,326140,TX,Flotation devices,187812,2637892
AM0494,AM,2005,3064,325212,TX,Plastic & rubber fabrication,91740,1496592
AM0495,AM,2005,2421,321912,TX,Remanufactured lumber,39500,608400
AM0496,AM,2005,2851,325510,TX,Industrial Coatings,189077,3546800
AM0497,AM,2005,2711,323111,TX,"Newspaper inserts, mailings",318522,5977488
AM0498,AM,2005,2711,323111,TX,Newspapers,153387,2691000
AM0499,AM,2005,3411,332431,TX,Aluminum beverage cans,1682447,33350000
AM0500,AM,2006,3089,326199,TX,Post tension products,158240,2286144
AM0501,AM,2006,2653,322211,TX,corrugated shipping containers,341640,10128744
AM0502,AM,2006,2711,323111,TX,Newspapers,986110,18512387
AM0503,AM,2006,3844,334517,TX,xray accessories,140618,2232960
AM0504,AM,2006,3469,332119,TX,Metal stampings,106484,3167520
AM0505,AM,2006,3494,332919,TX,"Plug valves, pipeline closures",106607,1807104
AM0506,AM,2006,3443,332313,TX,Pressure vessels and industrial control panels,137599,1442000
AM0507,AM,2006,2011,311612,TX,Beef cows slaughtered,516233,12785600
AM0508,AM,2006,2086,312112,TX,Bottled water and juice,43994,531734
AM0509,AM,2006,3612,334416,TX,Liquid filled transformers,29920,345600
AM0510,AM,2006,3448,332311,TX,Metal buildings,223613,4596784
AM0511,AM,2006,2099,311999,TX,Fresh and frozen food packaging,1001880,12682000
AM0512,AM,2006,3561,333911,TX,"Horizontal, vertical, submersible pumps",238436,3458310
AM0513,AM,2006,2015,311615,TX,Poultry processing,1082324,20455500
AM0514,AM,2006,3674,334413,TX,Semiconductors,8631919,164686000
AM0515,AM,2006,3674,334413,TX,semiconductor wafers,7378000,203342000
AM0516,AM,2006,2819,325180,TX,Oil field specialty chemicals,96567,1379400
AM0517,AM,2006,3996,327120,TX,Vinyl composition floor tiles,2795900,36020375
AM0518,AM,2006,2711,323111,TX,Newspapers,955949,21891980
AM0519,AM,2006,3799,336212,TX,Enclosed steel trailers,55552,619947
AM0520,AM,2007,2011,311612,TX,Prepared meats,627370,14817600
AM0521,AM,2007,2841,325611,TX,Organic detergents and lubricants,186356,2384832
AM0522,AM,2007,2851,325998,TX,Industrial Maintenance Coatings,52840,439854
AM0523,AM,2007,2531,337127,TX,Library furniture,53724,550272
AM0524,AM,2007,2999,324199,TX,White & yellow mineral oil,317663,4798901
AM0525,AM,2007,3842,339112,TX,Footcare and home healthcare products,202000,2371596
AM0526,AM,2007,3299,327999,TX,Foam glass insulation,1053048,16839880
AM0527,AM,2007,2086,312111,TX,Soft drinks,2739954,34733184
AM0528,AM,2007,2531,337127,TX,"computer room, school, and office furniture",327884,3335721
AM0529,AM,2007,2051,311812,TX,"Cakes, ice cream, fruit",1379544,15812000
AM0530,AM,2007,3533,333132,TX,Oil Field Equipment,77477,1199652
AM0531,AM,2007,3089,326199,TX,Plastic fabrication and processing,73530,790500
AM0532,AM,2007,2096,311919,TX,Snack foods,537836,13894560
AM0533,AM,2007,3498,332996,TX,Pipe Threading,489732,6248796
AM0534,AM,2007,3621,335312,TX,Power generation turbines,991769,14369008
AM0535,AM,2007,2531,337127,TX,Library furniture,164296,2138280
AM0536,AM,2008,3084,326122,TX,PVC Pipe,1089866,15117508
AM0537,AM,2008,2096,311919,TX,Snack foods,1310445,23602208
AM0538,AM,2008,2421,321999,TX,Fiberboard,6949481,102158615
AM0539,AM,2008,2044,311119,TX,Rice,1141110,15497257
AM0540,AM,2008,2819,325998,TX,Aluminum alkylate,7728000,105401568
AM0541,AM,2008,3069,326299,TX,Rubber bonded products,96636,944000
AM0542,AM,2008,3251,327120,TX,Structural glazed brick and tile,297153,3514279
AM0543,AM,2008,3398,332811,TX,Heat Treating,460652,5483948
AM0544,AM,2008,2677,322230,TX,Envelopes,653326,8466418
AM0545,AM,2008,3412,332439,TX,Metal drums,460870,5496819
AM0546,AM,2008,3441,332312,TX,Steel fabrication,179048,2107776
AM0547,AM,2008,3087,325991,TX,Carbon black LDPE and HDPE resins,1061839,13027030
AM0548,AM,2008,3448,332311,TX,Fabricated Metal Buildings,337710,4718174
AM0549,AM,2008,3533,333132,TX,Oil and gas well wellheads and subsea trees,1586268,18178638
AM0550,AM,2008,3533,333132,TX,oil and gas well drill bits,1068104,19710043
AM0551,AM,2008,2051,311812,TX,buns and muffins,410161,8730720
AM0552,AM,2008,3613,335314,TX,Electrical outlets and switch boxes,298784,4382601
AM0553,AM,2008,2952,324122,TX,Asphalt roofing shingles,608882,6814179
AM0554,AM,2008,3533,333132,TX,Steel forgings,3831298,578359525
AM0555,AM,2008,3089,326160,TX,Plastic horticulture containers,856932,9800000
AM0556,AM,2009,3644,332322,TX,Aluminum junction boxes,286570,2940576
AM0557,AM,2009,2449,321920,TX,Wooden baskets,83743,947759
AM0558,AM,2009,3412,332439,TX,metal and fiber drums,455969,5705697
AM0559,AM,2009,3679,334418,TX,Engine controllers,1957312,34254454
AM0560,AM,2009,2022,311511,TX,"Salsa, queso, and sour cream dips",1002120,9912266
AM0561,AM,2009,3993,339950,TX,Screen printed items,193200,1987536
AM0562,AM,2009,3444,332439,TX,Computer enclosures and racks,187733,2725400
AM0563,AM,2009,3672,334412,TX,Electronics and fiberoptic cables,127712,2472000
AM0564,AM,2009,2434,337110,TX,Countertops,196045,2310376
AM0565,AM,2009,2096,311919,TX,Pork rinds and wheat based snack products,76977,1140660
AM0566,AM,2009,3494,332911,TX,"Plug, butterfly, and ball valves, connectors, pumps",1755080,18986766
AM0567,AM,2009,3317,331110,TX,metal tubing,155701,1845000
AM0568,AM,2010,2653,322211,TX,Cardboard boxes,339777,3649389
AM0569,AM,2010,3053,339991,TX,Mechanical seals and sealing systems,64638,701280
AM0570,AM,2010,3089,326199,TX,"Fiberglass grates, sheets, ladders",257068,3261630
AM0571,AM,2010,3621,335312,TX,Rotors for turbines and centrifugal compressors,1453570,17130866
AM0572,AM,2010,3715,336212,TX,Truck trailers,221211,2538178
AM0573,AM,2010,3211,327211,TX,Insulated glass window units,775864,8455934
AM0574,AM,2010,2086,311930,TX,Carbonated soft drinks,545600,11608476
AM0575,AM,2010,3291,327999,TX,Abrasives,682875,9908849
AM0576,AM,2010,3533,333132,TX,Oilfield tools,83387,948195
AM0577,AM,2010,3498,332996,TX,Pipe threads,106728,2091430
AM0578,AM,2010,2673,326111,TX,Reclosable plastic bags,343034,4332000
AM0579,AM,2010,3253,327120,TX,Ceramic tile,308990,6054942
AM0580,AM,2010,3231,327211,TX,Plate glass,2417844,58936317
AM0581,AM,2010,2096,311919,TX,Snack foods,537836,13894560
AM0582,AM,2010,3325,331513,TX,Steel castings,2471257,29916752
AM0583,AM,2010,2299,313210,TX,Textile landscape fabric,54089,783910
AM0584,AM,2010,3281,327991,TX,Crushed limestone,642342,16127157
AM0585,AM,2010,3089,326121,TX,Plastic profile extrusions,170836,2324097
AM0586,AM,2010,3443,332410,TX,Pressure vessel heads,209976,4165000
AM0587,AM,2010,2821,325211,TX,acrylic and polyester resins,224443,5977334
AM0588,AM,2010,3842,339112,TX,Disposable medical products,113790,1312092
AM0589,AM,2011,3085,326160,TX,plastic soft drink bottles,839568,14849026
AM0590,AM,2011,3089,326112,TX,high density polyethylene and plastic films,1199538,18832300
AM0591,AM,2011,2891,325520,TX,"Phenolic resins, formaldehyde, wax",191599,4215600
AM0592,AM,2011,3533,333132,TX,Refurbished Blow-Out Preventers,117110,2015763
AM0593,AM,2011,3241,327310,TX,Cement,3161117,82894714
AM0594,AM,2011,2819,325199,TX,chemicals,124145,2205000
AM0595,AM,2011,3089,326199,TX,Plastic drums,561700,7988808
AM0596,AM,2011,3842,339112,TX,Multiplex machines,162254,3018495
AM0597,AM,2011,3085,326160,TX,Diaphragm seals,206078,2684000
AM0598,AM,2011,3599,332710,TX,"Oil field equipment, military missile tubes",434696,5620000
AM0599,AM,2011,3495,332613,TX,Springs,137208,1527919
AM0600,AM,2011,2677,322230,TX,Envelopes,1722467,21910000
AM0601,AM,2011,2051,311919,TX,Snack foods,275630,5505268
AM0602,AM,2011,3231,327215,TX,Glass products,537346,6404600
AM0603,AM,2012,3398,332420,TX,storage tanks,138519,1457403
AM0604,AM,2012,3494,332919,TX,Valve assemblies,146607,2253015
AM0605,AM,2012,3545,332216,TX,Oil field equipment,223632,2736444
AM0606,AM,2012,2891,339991,TX,"Pipe wrapping tapes, coatings",311301,4172892
AM0607,AM,2012,2434,337110,TX,Kitchen and bathroom cabinets,168789,2432130
AM0608,AM,2012,3545,333515,TX,Carbide drill bits,593730,10452982
AM0609,AM,2012,3612,334416,TX,Electrical power transformers,739790,8984495
AM0610,AM,2012,3531,333922,TX,Conveyors,94172,1782951
AM0611,AM,2012,3494,335314,TX,Valves,191145,2569152
AM0612,AM,2012,2068,311911,TX,Nut processing and packaging,247368,4709220
AM0613,AM,2012,3083,326130,LA,Injection molded plastic packaging,717554,10280000
AM0614,AM,2012,3442,332321,TX,Steel doors,144027,2422610
AM0615,AM,2012,3083,326130,TX,Railroad ties,249356,5048000
AM0616,AM,2012,3089,326160,TX,Plastic horticulture containers,722338,8254699
AM0617,AM,2012,3842,339113,TX,Breast implants,703148,12031827
AM0618,AM,2012,3496,332618,TX,Wire products and displays,242564,2707192
AM0619,AM,2012,3251,327120,TX,Bricks,633695,11266950
AM0620,AM,2012,2033,311421,TX,fruit juices and beverages,496235,5827086
AM0621,AM,2012,3674,334413,TX,quartz semiconductor parts,173655,2222180
AM0622,AM,2012,3356,331491,LA,Tubing,751791,10609317
AM0623,AM,2012,3674,334413,TX,photovoltaic solar cells,387312,7531637
AM0624,AM,2012,3089,326199,TX,"Injection, blow, extrusion molded components for auto industry",472465,6040800
AM0625,AM,2012,2653,322211,TX,Corrugated boxes,107006,1386900
AM0626,AM,2012,3441,332312,TX,Structural steel fabrication,48282,679076
AM0627,AM,2012,2026,311511,TX,Milk,323386,7881144
AM0628,AM,2013,2865,324110,TX,Solid and liquid petrochemical blending and packaging,77651,1254402
AM0629,AM,2013,3494,335314,TX,Vessels and valves,218596,2104920
AM0630,AM,2013,2892,325920,TX,Oil well explosives and equipment,316440,5684720
AM0631,AM,2013,3089,326199,TX,Flexible packaging,479482,8748688
AM0632,AM,2013,3536,333923,TX,Truck Cranes,114064,1593600
AM0633,AM,2013,2431,321911,TX,Doors,75239,1515391
AM0634,AM,2013,2051,311812,TX,Hamburger buns and muffins,410551,9063000
AM0635,AM,2013,3561,333911,TX,Pumps,39023,578604
AM0636,AM,2013,3312,332111,TX,Steel forgings,133260,2298000
AM0637,AM,2013,3829,334519,TX,jet engine testing equipment and metal fabricating,34263,542700
AM0638,AM,2013,3231,327215,TX,Doors,70948,1064640
AM0639,AM,2013,3089,326199,TX,Plastic drums,582514,15892000
AM0640,AM,2013,8211,611110,TX,High School Students,395745,5872280
AM0641,AM,2013,2086,312111,TX,Carbonated beverages,801268,14848176
AM0642,AM,2013,3561,333911,TX,Water jetting systems and pumps,83063,1040832
AM0643,AM,2013,2024,311520,TX,Dairy products,477640,10123500
AM0644,AM,2013,3312,331210,TX,Steel tubing and casing,864357,18711098
AM0645,AM,2013,3669,334290,TX,modular and conventional telephone station apparatus,141263,8218800
AM0646,AM,2013,3648,335129,TX,Lighting fixtures,390084,5758400
AM0647,AM,2013,2499,321999,TX,Wooden utility poles,212617,2881848
AM0648,AM,2013,3949,339920,UT,Exercise Equipment,419612,11527808
